,names,scores,logfoldchanges,pvals,pvals_adj
23668,CFAP100,-0.08357061,-23.09464,0.9333978347665365,1.0
23669,AC002310.2,-0.08357061,-22.885963,0.9333978347665365,1.0
23670,GRM1,-0.08357061,-22.971586,0.9333978347665365,1.0
23671,AL590560.2,-0.08357061,-22.975948,0.9333978347665365,1.0
23672,C5orf67,-0.08357061,-23.087393,0.9333978347665365,1.0
23673,AC105094.2,-0.08357061,-23.112888,0.9333978347665365,1.0
23674,INHA,-0.08357061,-22.70692,0.9333978347665365,1.0
23675,PWWP2B,-0.08357061,-22.85336,0.9333978347665365,1.0
23676,PCCA-AS1,-0.08357061,-22.52846,0.9333978347665365,1.0
23677,LINC01510,-0.08357061,-23.46269,0.9333978347665365,1.0
23678,FO393418.1,-0.08357061,-23.06514,0.9333978347665365,1.0
23679,HHIP-AS1,-0.08357061,-23.023672,0.9333978347665365,1.0
23680,AC005523.2,-0.08357061,-22.645117,0.9333978347665365,1.0
23681,LINC02699,-0.08357061,-22.965206,0.9333978347665365,1.0
23682,AC108451.1,-0.08357061,-22.582178,0.9333978347665365,1.0
23683,TUSC1,-0.08357061,-22.924894,0.9333978347665365,1.0
23684,AC005740.3,-0.08357061,-22.544996,0.9333978347665365,1.0
23685,AC114760.2,-0.08357061,-22.508478,0.9333978347665365,1.0
23686,C16orf74,-0.08357061,-23.10846,0.9333978347665365,1.0
23687,FAT2,-0.08357061,-22.594175,0.9333978347665365,1.0
23688,AL662907.3,-0.08357061,-22.715773,0.9333978347665365,1.0
23689,PASK,-0.08357061,-22.828524,0.9333978347665365,1.0
23690,METTL14-DT,-0.08357061,-22.891888,0.9333978347665365,1.0
23691,HPSE2,-0.08357061,-23.485018,0.9333978347665365,1.0
23692,Z83844.2,-0.08357061,-22.782288,0.9333978347665365,1.0
23693,ARHGAP11B,-0.08357061,-22.765652,0.9333978347665365,1.0
23694,AC104836.1,-0.08357061,-22.775803,0.9333978347665365,1.0
23695,PHF23,-0.08357061,-22.643587,0.9333978347665365,1.0
23696,GRK7,-0.08357061,-22.939573,0.9333978347665365,1.0
23697,AC008537.4,-0.08357061,-22.817835,0.9333978347665365,1.0
23698,AC073320.1,-0.08357061,-23.08346,0.9333978347665365,1.0
23699,PSEN2,-0.08357061,-22.913593,0.9333978347665365,1.0
23700,INSM1,-0.08357061,-22.88089,0.9333978347665365,1.0
23701,LINC02818,-0.08357061,-22.564667,0.9333978347665365,1.0
23702,CCDC173,-0.08357061,-22.838139,0.9333978347665365,1.0
23703,AL590617.2,-0.08357061,-22.815395,0.9333978347665365,1.0
23704,AL096870.8,-0.08357061,-22.815245,0.9333978347665365,1.0
23705,LCTL,-0.08357061,-22.996637,0.9333978347665365,1.0
23706,NXPE1,-0.08357061,-22.701887,0.9333978347665365,1.0
23707,TP63,-0.08357061,-23.168367,0.9333978347665365,1.0
23708,LINC01994,-0.08357061,-23.196785,0.9333978347665365,1.0
23709,PON1,-0.08357061,-22.795414,0.9333978347665365,1.0
23710,OTULINL,-0.08357061,-23.000141,0.9333978347665365,1.0
23711,AC025576.3,-0.08357061,-22.77742,0.9333978347665365,1.0
23712,AL158071.5,-0.08357061,-22.756489,0.9333978347665365,1.0
23713,AL512662.2,-0.08357061,-22.782494,0.9333978347665365,1.0
23714,AL358777.1,-0.08357061,-22.66152,0.9333978347665365,1.0
23715,TNFAIP8,-0.08357061,-23.514053,0.9333978347665365,1.0
23716,SPDYE16,-0.08357061,-22.612896,0.9333978347665365,1.0
23717,AL157912.1,-0.08357061,-22.71796,0.9333978347665365,1.0
23718,PCDHGB4,-0.08357061,-22.847322,0.9333978347665365,1.0
23719,AC068279.2,-0.08357061,-22.70951,0.9333978347665365,1.0
23720,CCDC34,-0.08357061,-23.003761,0.9333978347665365,1.0
23721,AC073957.3,-0.08357061,-22.598465,0.9333978347665365,1.0
23722,AL122003.2,-0.08357061,-22.853167,0.9333978347665365,1.0
23723,CHRM3,-0.08357061,-23.22399,0.9333978347665365,1.0
23724,AP005717.2,-0.08357061,-22.99095,0.9333978347665365,1.0
23725,CXCL13,-0.08357061,-23.102781,0.9333978347665365,1.0
23726,APOL4,-0.08357061,-23.100637,0.9333978347665365,1.0
23727,SOX9,-0.08357061,-23.334995,0.9333978347665365,1.0
23728,AP005432.1,-0.08357061,-22.46753,0.9333978347665365,1.0
23729,AL354733.1,-0.08357061,-22.748638,0.9333978347665365,1.0
23730,AL365255.1,-0.08357061,-23.242163,0.9333978347665365,1.0
23731,MAGEL2,-0.08357061,-22.964071,0.9333978347665365,1.0
23732,AC022447.5,-0.08357061,-22.663721,0.9333978347665365,1.0
23733,SERPINB9P1,-0.08357061,-22.817497,0.9333978347665365,1.0
23734,VAMP8,-0.08357061,-22.945215,0.9333978347665365,1.0
23735,AC026979.2,-0.08357061,-22.753607,0.9333978347665365,1.0
23736,AC107081.2,-0.08357061,-22.679695,0.9333978347665365,1.0
23737,AC117528.1,-0.08357061,-22.922543,0.9333978347665365,1.0
23738,OPTC,-0.08357061,-22.483177,0.9333978347665365,1.0
23739,ALMS1-IT1,-0.08357061,-22.573387,0.9333978347665365,1.0
23740,AC087762.1,-0.08357061,-23.170815,0.9333978347665365,1.0
23741,SRRM2-AS1,-0.08357061,-22.773655,0.9333978347665365,1.0
23742,TMEM246-AS1,-0.08357061,-22.917984,0.9333978347665365,1.0
23743,AC004816.1,-0.08357061,-22.660553,0.9333978347665365,1.0
23744,GMIP,-0.08357061,-22.895298,0.9333978347665365,1.0
23745,ADAP1,-0.08357061,-22.818577,0.9333978347665365,1.0
23746,AC009264.1,-0.08357061,-23.402538,0.9333978347665365,1.0
23747,AC067750.1,-0.08357061,-22.774757,0.9333978347665365,1.0
23748,DNMBP-AS1,-0.08357061,-22.474714,0.9333978347665365,1.0
23749,OXCT2,-0.08357061,-22.90136,0.9333978347665365,1.0
23750,SEC63,-0.084107794,0.06933285,0.9329707270088923,1.0
23751,ZNF449,-0.084107794,-0.11839347,0.9329707270088923,1.0
23752,CCDC66,-0.0844915,0.1367451,0.9326656618464417,1.0
23753,UBLCP1,-0.08456824,-0.07577958,0.9326046499993191,1.0
23754,MAGEF1,-0.08456824,0.14019847,0.9326046499993191,1.0
23755,HECTD1,-0.08464498,-0.03340566,0.9325436385481515,1.0
23756,TRPM3,-0.08479846,0.027554823,0.9324216168351078,1.0
23757,SPANXA2-OT1,-0.08518217,-0.62504137,0.9321165695066803,1.0
23758,FAM162A,-0.08518217,0.00392477,0.9321165695066803,1.0
23759,ZNF98,-0.085489124,-0.11757982,0.9318725388203525,1.0
23760,NPHP3-AS1,-0.08610305,-23.075201,0.9313844966818134,1.0
23761,AL391422.4,-0.08610305,-22.731329,0.9313844966818134,1.0
23762,AL138960.1,-0.08610305,-22.631659,0.9313844966818134,1.0
23763,AC005476.2,-0.08610305,-22.990646,0.9313844966818134,1.0
23764,AL512306.3,-0.08610305,-22.696491,0.9313844966818134,1.0
23765,AL161785.1,-0.08610305,-23.073797,0.9313844966818134,1.0
23766,LINC02814,-0.08610305,-22.878963,0.9313844966818134,1.0
23767,AL096706.1,-0.08610305,-22.966494,0.9313844966818134,1.0
23768,AC073941.1,-0.08610305,-23.915058,0.9313844966818134,1.0
23769,LINC01353,-0.08610305,-22.837416,0.9313844966818134,1.0
23770,AC011476.3,-0.08610305,-22.650805,0.9313844966818134,1.0
23771,LINC02745,-0.08610305,-23.19692,0.9313844966818134,1.0
23772,HNRNPA1L2,-0.08610305,-23.05811,0.9313844966818134,1.0
23773,AL008727.1,-0.08610305,-22.876015,0.9313844966818134,1.0
23774,ADA,-0.08610305,-23.08386,0.9313844966818134,1.0
23775,AL354754.1,-0.08610305,-22.648333,0.9313844966818134,1.0
23776,DDX47,-0.08610305,-22.5778,0.9313844966818134,1.0
23777,LINC00899,-0.08610305,-22.786495,0.9313844966818134,1.0
23778,TRAM2-AS1,-0.08610305,-23.0022,0.9313844966818134,1.0
23779,YRDC,-0.08610305,-22.743065,0.9313844966818134,1.0
23780,AC008438.2,-0.08610305,-22.899029,0.9313844966818134,1.0
23781,PIF1,-0.08610305,-22.854763,0.9313844966818134,1.0
23782,AC005034.6,-0.08610305,-22.825344,0.9313844966818134,1.0
23783,AC011092.3,-0.08610305,-22.48243,0.9313844966818134,1.0
23784,AP006545.1,-0.08610305,-22.757233,0.9313844966818134,1.0
23785,RPA4,-0.08610305,-22.934242,0.9313844966818134,1.0
23786,TMEM108-AS1,-0.08610305,-22.301964,0.9313844966818134,1.0
23787,PNPLA4,-0.08610305,-23.01483,0.9313844966818134,1.0
23788,AC020911.2,-0.08610305,-23.012602,0.9313844966818134,1.0
23789,AF233439.1,-0.08610305,-22.940462,0.9313844966818134,1.0
23790,AC027514.1,-0.08610305,-22.608702,0.9313844966818134,1.0
23791,AC022762.2,-0.08610305,-22.849316,0.9313844966818134,1.0
23792,AC113398.2,-0.08610305,-22.68851,0.9313844966818134,1.0
23793,MYO7B,-0.08610305,-23.004189,0.9313844966818134,1.0
23794,AKAP5,-0.08610305,-23.04185,0.9313844966818134,1.0
23795,CCDC71,-0.08610305,-22.970188,0.9313844966818134,1.0
23796,AC010476.2,-0.08610305,-23.111513,0.9313844966818134,1.0
23797,AC067852.2,-0.08610305,-22.870802,0.9313844966818134,1.0
23798,AC009226.1,-0.08610305,-22.999125,0.9313844966818134,1.0
23799,C17orf58,-0.08610305,-22.975311,0.9313844966818134,1.0
23800,RAMACL,-0.08610305,-22.680944,0.9313844966818134,1.0
23801,AF274853.1,-0.08610305,-23.258904,0.9313844966818134,1.0
23802,AC013472.2,-0.08610305,-22.513758,0.9313844966818134,1.0
23803,CYP2E1,-0.08610305,-22.914446,0.9313844966818134,1.0
23804,ST8SIA4,-0.08610305,-23.484972,0.9313844966818134,1.0
23805,AL592430.1,-0.08610305,-22.33111,0.9313844966818134,1.0
23806,MSRB1,-0.08610305,-23.057007,0.9313844966818134,1.0
23807,AP000919.2,-0.08610305,-22.67315,0.9313844966818134,1.0
23808,AC018647.2,-0.08610305,-22.80284,0.9313844966818134,1.0
23809,LINC02603,-0.08610305,-22.97568,0.9313844966818134,1.0
23810,CLDN18,-0.08610305,-22.768925,0.9313844966818134,1.0
23811,AL589693.1,-0.08610305,-23.301638,0.9313844966818134,1.0
23812,AC006213.4,-0.08610305,-22.696821,0.9313844966818134,1.0
23813,MIR4527HG,-0.08610305,-23.050875,0.9313844966818134,1.0
23814,CKMT1B,-0.08610305,-22.720222,0.9313844966818134,1.0
23815,AC126121.3,-0.086410016,-0.4140655,0.93114048527525,1.0
23816,TAMM41,-0.086410016,0.12935191,0.93114048527525,1.0
23817,DHRS4,-0.08687046,-0.29761845,0.9307744803079724,1.0
23818,UNC119B,-0.08702394,-0.16482791,0.9306524819016408,1.0
23819,KNOP1,-0.087177426,0.3136203,0.9305304851247769,1.0
23820,PTGES2,-0.087177426,-0.09701786,0.9305304851247769,1.0
23821,CRAT,-0.08733091,-0.18317586,0.9304084899802323,1.0
23822,MEX3A,-0.08733091,0.31738558,0.9304084899802323,1.0
23823,NAA10,-0.08748438,0.27573287,0.930286496470859,1.0
23824,CRTC2,-0.08748438,-0.20989145,0.930286496470859,1.0
23825,MIPOL1,-0.08748438,0.025163881,0.930286496470859,1.0
23826,TMEM258,-0.087637864,-0.515269,0.9301645045995091,1.0
23827,LRRC66,-0.087637864,0.33222362,0.9301645045995091,1.0
23828,SLC2A1-AS1,-0.087791346,-0.77363735,0.9300425143690338,1.0
23829,C6orf136,-0.08794483,-0.1915184,0.9299205257822851,1.0
23830,SNX12,-0.08825179,-0.007578486,0.9296765535513726,1.0
23831,DDX19A,-0.088558756,0.36116645,0.9294325879295813,1.0
23832,AL121652.1,-0.0886355,-22.82606,0.9293715975594816,1.0
23833,TAF9,-0.0886355,-22.947624,0.9293715975594816,1.0
23834,EMC6,-0.0886355,-22.82015,0.9293715975594816,1.0
23835,ZSWIM1,-0.0886355,-22.906532,0.9293715975594816,1.0
23836,AC007114.2,-0.0886355,-22.898842,0.9293715975594816,1.0
23837,NHP2,-0.0886355,-23.047834,0.9293715975594816,1.0
23838,C12orf4,-0.0886355,0.10631796,0.9293715975594816,1.0
23839,ADGRE2,-0.0886355,-22.881392,0.9293715975594816,1.0
23840,AC008067.1,-0.0886355,-22.75383,0.9293715975594816,1.0
23841,AC016168.2,-0.0886355,-22.932005,0.9293715975594816,1.0
23842,AC007130.1,-0.0886355,-22.781385,0.9293715975594816,1.0
23843,AL352984.1,-0.0886355,-22.995321,0.9293715975594816,1.0
23844,TSACC,-0.0886355,-22.580256,0.9293715975594816,1.0
23845,WNT9A,-0.0886355,-22.970324,0.9293715975594816,1.0
23846,IFT22,-0.0886355,-22.748383,0.9293715975594816,1.0
23847,AL117209.1,-0.0886355,-22.633173,0.9293715975594816,1.0
23848,AP003108.1,-0.0886355,-22.885857,0.9293715975594816,1.0
23849,Z99127.1,-0.0886355,-22.695171,0.9293715975594816,1.0
23850,SPOPL,-0.0886355,0.046015166,0.9293715975594816,1.0
23851,RFX8,-0.0886355,-22.981655,0.9293715975594816,1.0
23852,AC245884.8,-0.0886355,-22.731342,0.9293715975594816,1.0
23853,NCAM1-AS1,-0.0886355,-22.74079,0.9293715975594816,1.0
23854,IL27RA,-0.0886355,-22.954082,0.9293715975594816,1.0
23855,AC093690.1,-0.0886355,-22.618513,0.9293715975594816,1.0
23856,AC073648.7,-0.0886355,-23.347235,0.9293715975594816,1.0
23857,GAL3ST2,-0.0886355,-22.74932,0.9293715975594816,1.0
23858,SYT2,-0.0886355,-22.867056,0.9293715975594816,1.0
23859,DNM3OS,-0.0886355,-22.542816,0.9293715975594816,1.0
23860,AC022154.1,-0.0886355,-22.642252,0.9293715975594816,1.0
23861,B4GALT4-AS1,-0.0886355,-22.662624,0.9293715975594816,1.0
23862,TRAPPC2B,-0.0886355,-22.84561,0.9293715975594816,1.0
23863,AC022916.1,-0.0886355,-22.698519,0.9293715975594816,1.0
23864,PEX11G,-0.0886355,-22.817917,0.9293715975594816,1.0
23865,CR1,-0.0886355,-22.95061,0.9293715975594816,1.0
23866,AL355974.2,-0.0886355,-22.766893,0.9293715975594816,1.0
23867,LEAP2,-0.0886355,-22.914616,0.9293715975594816,1.0
23868,RASGRP2,-0.0886355,-23.17583,0.9293715975594816,1.0
23869,AL355481.1,-0.0886355,-22.891113,0.9293715975594816,1.0
23870,MATN1,-0.0886355,-22.934258,0.9293715975594816,1.0
23871,AC092119.2,-0.0886355,-22.929644,0.9293715975594816,1.0
23872,AL136442.1,-0.0886355,-23.010057,0.9293715975594816,1.0
23873,NXPH3,-0.0886355,-23.005987,0.9293715975594816,1.0
23874,AC104024.4,-0.0886355,-22.832794,0.9293715975594816,1.0
23875,NWD2,-0.0886355,-23.160345,0.9293715975594816,1.0
23876,AC011481.1,-0.0886355,-22.699713,0.9293715975594816,1.0
23877,AC008781.1,-0.0886355,-23.04593,0.9293715975594816,1.0
23878,AC023906.4,-0.0886355,-22.701517,0.9293715975594816,1.0
23879,FLVCR1-DT,-0.0886355,-22.818117,0.9293715975594816,1.0
23880,AL139022.1,-0.0886355,-22.878817,0.9293715975594816,1.0
